キャリア,地域,都道府県,店名,住所,URL,店舗コード,開店日,緯度,経度,取得元,取得日
rakuten,東北,宮城県,テックランド New仙台青葉店,989-3206 宮城県仙台市青葉区吉成台2丁目-2-40,https://network.mobile.rakuten.co.jp/shop-detail/8591/,8591,2025-07-19,38.2954408860306,140.82499285648169,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,テックランド 仙台泉本店,981-3117 宮城県仙台市泉区市名坂字柳清水102-1,https://network.mobile.rakuten.co.jp/shop-detail/8590/,8590,2025-07-19,38.317385393199636,140.9047835250592,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,ヨドバシカメラ マルチメディア仙台,983-0852 宮城県仙台市宮城野区榴岡1丁目3-1,https://network.mobile.rakuten.co.jp/shop-detail/7631/,7631,2020-08-28,38.259288,140.885257,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イーグルススタジアムショップ仙台店,983-0045 宮城県仙台市宮城野区宮城野2丁目11-6 楽天モバイル 最強パーク宮城,https://network.mobile.rakuten.co.jp/shop-detail/8319/,8319,2022-03-26,38.25730246,140.9024211,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンスタイル仙台卸町店,984-0015 宮城県仙台市若林区卸町1丁目1-1 イオンスタイル仙台卸町 2F,https://network.mobile.rakuten.co.jp/shop-detail/8516/,8516,2024-10-15,38.2529,140.9199,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンタウン佐沼店,987-0404 宮城県登米市南方町新島前46-1 イオンタウン佐沼,https://network.mobile.rakuten.co.jp/shop-detail/8996/,8996,2025-11-12,38.68330601,141.1835319,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンタウン仙台泉大沢店,981-3137 宮城県仙台市泉区大沢1丁目5-1 イオンタウン仙台泉大沢店 1F,https://network.mobile.rakuten.co.jp/shop-detail/8781/,8781,2025-09-27,38.35006935,140.8825633,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンモール新利府南館店,981-0114 宮城県宮城郡利府町新中道3丁目1-1 イオンモール新利府 南館3F,https://network.mobile.rakuten.co.jp/shop-detail/7838/,7838,2021-10-08,38.32337238,140.9729269,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンモール仙台上杉店,981-0914 宮城県仙台市青葉区堤通雨宮町1-1 イオンモール仙台上杉,https://network.mobile.rakuten.co.jp/shop-detail/8714/,8714,2025-10-01,38.27586686624529,140.8720087,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオンモール名取店,981-1294 宮城県名取市杜せきのした5丁目3-1 イオンモール名取3F,https://network.mobile.rakuten.co.jp/shop-detail/6151/,6151,2019-04-19,38.164081,140.895966,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル イオン古川店,989-6117 宮城県大崎市古川旭2丁目2-1 イオン古川店 1F,https://network.mobile.rakuten.co.jp/shop-detail/1173/,1173,2025-11-30,38.566882233622565,140.9732337448392,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル ザ・ビッグ塩釜店,985-0002 宮城県塩竈市海岸通15-100 イオンタウン塩釜,https://network.mobile.rakuten.co.jp/shop-detail/8754/,8754,2025-09-24,38.31866148,141.024657,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル セラビ岩沼店,989-2472 宮城県岩沼市梶橋2-30 セラビ岩沼 1F,https://network.mobile.rakuten.co.jp/shop-detail/8731/,8731,2025-11-24,38.1238371,140.871703,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル セルバ店,981-3133 宮城県仙台市泉区泉中央1丁目4-1 セルバ 4F,https://network.mobile.rakuten.co.jp/shop-detail/1365/,1365,2026-01-31,38.323390433901956,140.88231149893267,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル ヨークベニマル築館店,989-5625 宮城県栗原市志波姫堀口見渡15-4 ヨークベニマル築館 1F,https://network.mobile.rakuten.co.jp/shop-detail/1293/,1293,2025-12-18,38.73660028610715,141.02303142443782,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル ヨークベニマル矢本店,981-0503 宮城県東松島市矢本字町浦135 ヨークベニマル矢本店 1F,https://network.mobile.rakuten.co.jp/shop-detail/1413/,1413,2026-05-15,38.423231386593784,141.21501805115716,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル ララガーデン長町店,982-0011 宮城県仙台市太白区長町7丁目20-5 ララガーデン長町2F,https://network.mobile.rakuten.co.jp/shop-detail/8213/,8213,2022-03-03,38.22483,140.87608,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル 仙台駅西口店,980-0021 宮城県仙台市青葉区中央1丁目7-11 トモエヤビル1F,https://network.mobile.rakuten.co.jp/shop-detail/6791/,6791,2019-07-12,38.26195045,140.8794352,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東北,宮城県,楽天モバイル 仙台中央通り店,980-0811 宮城県仙台市青葉区一番町3丁目1-15 巴屋ビル 1F,https://network.mobile.rakuten.co.jp/shop-detail/8511/,8511,2024-07-27,38.2606441,140.87324121,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,エディオン イズミヤ長岡店,617-0826 京都府長岡京市開田4丁目7-1 イズミヤ長岡,https://network.mobile.rakuten.co.jp/shop-detail/7730/,7730,2020-12-04,34.922588,135.692663,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,エディオン 円町店,604-8463 京都府京都市中京区西ノ西円町55-1,https://network.mobile.rakuten.co.jp/shop-detail/4201/,4201,2018-08-24,35.0190077,135.730461,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,エディオン 亀岡店,621-0013 京都府亀岡市大井町並河2丁目758,https://network.mobile.rakuten.co.jp/shop-detail/8907/,8907,2025-10-30,35.02570952,135.5583746,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,エディオン 京都河原町本店,600-8001 京都府京都市下京区四条通河原町東入真町68,https://network.mobile.rakuten.co.jp/shop-detail/7745/,7745,2021-04-29,35.00343229,135.769734,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,エディオン 六地蔵MOMOテラス店,612-8002 京都府京都市伏見区桃山町山ノ下32 MOMOテラス2F,https://network.mobile.rakuten.co.jp/shop-detail/5251/,5251,2018-11-29,34.937121,135.794895,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ケーズデンキ 綾部店,623-0016 京都府綾部市西町3丁目北大坪19,https://network.mobile.rakuten.co.jp/shop-detail/1097/,1097,2025-12-12,35.303889371222944,135.25593375667157,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ケーズデンキ 東舞鶴店,625-0037 京都府舞鶴市浜町6-1,https://network.mobile.rakuten.co.jp/shop-detail/8891/,8891,2025-10-29,35.468599242992354,135.39387186223354,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ジョーシン 宇治店,611-0021 京都府宇治市宇治樋ノ尻79-1 ホームセンターコーナン2F,https://network.mobile.rakuten.co.jp/shop-detail/3211/,3211,2018-04-12,34.892822,135.794342,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ジョーシン 亀岡店,621-0806 京都府亀岡市余部町樋又80番地,https://network.mobile.rakuten.co.jp/shop-detail/3481/,3481,2018-06-09,35.016380,135.566544,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ジョーシン 桂川イオンモール店,601-8601 京都府京都市南区久世高田町376-1 イオンモール京都桂川 2F,https://network.mobile.rakuten.co.jp/shop-detail/0541/,0541,2015-11-26,34.961862,135.707942,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ジョーシン 伏見店,612-8393 京都府京都市伏見区下鳥羽渡瀬町101,https://network.mobile.rakuten.co.jp/shop-detail/1171/,1171,2016-02-24,34.940116,135.745482,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,みんなのモバイル 京都店,612-8411 京都府京都市伏見区竹田久保町67-28 竹田マンション 1F,https://network.mobile.rakuten.co.jp/shop-detail/8524/,8524,2025-01-17,34.96214478556708,135.76157255585625,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,ヨドバシカメラ マルチメディア京都,600-8216 京都府京都市下京区駅前 京都タワー横,https://network.mobile.rakuten.co.jp/shop-detail/7706/,7706,2020-09-24,34.988215,135.758637,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル MOMOテラス店,612-8002 京都府京都市伏見区桃山町山ノ下32 MOMOテラス 2F,https://network.mobile.rakuten.co.jp/shop-detail/8202/,8202,2022-03-01,34.93731877,135.7944642,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル アルプラザ城陽店,610-0111 京都府城陽市富野荒見田112 アルプラザ城陽2F,https://network.mobile.rakuten.co.jp/shop-detail/8191/,8191,2022-03-01,34.8422912,135.785631,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオンモールKYOTO店,601-8417 京都府京都市南区西九条鳥居口町1 イオンモールKYOTO 4F,https://network.mobile.rakuten.co.jp/shop-detail/8562/,8562,2025-07-18,34.9828504079718,135.755030916286,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオンモール久御山店,613-0024 京都府久世郡久御山町森南大内156-1 イオンモール久御山2F,https://network.mobile.rakuten.co.jp/shop-detail/6501/,6501,2019-06-14,34.893446,135.746183,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオンモール京都桂川店,601-8601 京都府京都市南区久世高田町376-1 イオンモール京都桂川 2F 243-1区画,https://network.mobile.rakuten.co.jp/shop-detail/8506/,8506,2024-04-26,34.96196709,135.7066494,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオンモール京都五条店,615-0035 京都府京都市右京区西院追分町25-1 2F,https://network.mobile.rakuten.co.jp/shop-detail/5761/,5761,2019-03-15,34.9974111,135.7272917,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオンモール高の原店,619-0223 京都府木津川市相楽台1丁目1-1 イオンモール高の原4F,https://network.mobile.rakuten.co.jp/shop-detail/8963/,8963,2025-10-31,34.725211,135.790825,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル イオン福知山店,620-0922 京都府福知山市岩井79-8 イオン福知山店 2F 208区画,https://network.mobile.rakuten.co.jp/shop-detail/1264/,1264,2025-12-13,35.31701612,135.1009563,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル ファミレやわた店,614-8025 京都府八幡市八幡源氏垣外1-4 ファミレやわた 2F A区画,https://network.mobile.rakuten.co.jp/shop-detail/8840/,8840,2025-12-05,34.879233793936436,135.70539041228938,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル 京田辺店,610-0334 京都府京田辺市田辺中央6丁目3-6 ユニバーシティ丸光,https://network.mobile.rakuten.co.jp/shop-detail/8597/,8597,2025-06-30,34.82151893,135.7711338,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル 京都ファミリー店,615-0072 京都府京都市右京区山ノ内池尻町1-1 京都ファミリー 3F,https://network.mobile.rakuten.co.jp/shop-detail/1195/,1195,2025-12-05,35.00494254531064,135.72059658124007,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル 京都四条通店,600-8006 京都府京都市下京区四条通柳馬場西入立売中之町105番地 ISEビル京都 1F,https://network.mobile.rakuten.co.jp/shop-detail/7511/,7511,2020-02-27,35.0035150,135.7638901,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル 伏見大手筋店,612-8053 京都府京都市伏見区東大手町756 桃山SKビル,https://network.mobile.rakuten.co.jp/shop-detail/8176/,8176,2022-02-25,34.93314338,135.7622187,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,近畿,京都府,楽天モバイル 洛北阪急スクエア店,606-8103 京都府京都市左京区高野西開町36 洛北阪急スクエア B1F 033区画,https://network.mobile.rakuten.co.jp/shop-detail/8130/,8130,2022-02-10,35.04095334,135.7789885,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,Tecc LIFE SELECT 熊本春日店,860-0047 熊本県熊本市西区春日7丁目25-30,https://network.mobile.rakuten.co.jp/shop-detail/7737/,7737,2021-04-28,32.78516123,130.6766333,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,エディオン サンリブシティくまなん店,860-0833 熊本県熊本市中央区平成3丁目20-1,https://network.mobile.rakuten.co.jp/shop-detail/4501/,4501,2018-09-07,32.778898,130.704768,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,エディオン 熊本本店,861-8035 熊本県熊本市東区御領3丁目18-1,https://network.mobile.rakuten.co.jp/shop-detail/8663/,8663,2025-09-01,32.82652065333608,130.76711084278267,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ケーズデンキ 宇土店,869-0411 熊本県宇土市水町165-1,https://network.mobile.rakuten.co.jp/shop-detail/1014/,1014,2025-11-21,32.6906464538153,130.67408573706527,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ケーズデンキ 菊陽店,869-1101 熊本県菊池郡菊陽町津久礼12-29,https://network.mobile.rakuten.co.jp/shop-detail/8569/,8569,2025-07-01,32.86294630010023,130.8137260676756,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ケーズデンキ 熊本中央店,862-0971 熊本県熊本市中央区大江3丁目2-20,https://network.mobile.rakuten.co.jp/shop-detail/6561/,6561,2019-06-25,32.803859,130.725032,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ケーズデンキ 荒尾店,864-0001 熊本県荒尾市原万田662-1,https://network.mobile.rakuten.co.jp/shop-detail/8330/,8330,2022-06-03,33.00352535,130.4370057,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,コジマ×ビックカメラ 熊本店,861-4109 熊本県熊本市南区日吉1丁目7-7,https://network.mobile.rakuten.co.jp/shop-detail/8598/,8598,2025-07-16,32.76039416717517,130.68810757122324,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,テックランド菊陽店,869-1101 熊本県菊池郡菊陽町大字津久礼字廣街道2422番地4 サンリーカリーノ菊陽2F,https://network.mobile.rakuten.co.jp/shop-detail/7844/,7844,2021-09-18,32.86224925,130.7999413,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ビックカメラ アミュプラザくまもと店,860-0047 熊本県熊本市西区春日3丁目15-60 JR熊本白川ビル,https://network.mobile.rakuten.co.jp/shop-detail/7739/,7739,2021-03-05,32.79100929,130.689773,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,九州,熊本県,ヤマダデンキ テックランド熊本本店,862-0924 熊本県熊本市中央区帯山7丁目11-10,https://network.mobile.rakuten.co.jp/shop-detail/7736/,7736,2021-05-18,32.80555351,130.7554951,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
